way_id,lat,lon,area,residents
130298645,11.8687593,-15.5903285,95.4,4.0
130298656,11.8681044,-15.5954865,218.5,8.0
130298658,11.8693207,-15.5930045,174.3,6.0
130298659,11.8703183,-15.5931556,283.1,10.0
130298653,11.8672927,-15.5948029,145.0,5.0
130298661,11.8683593,-15.593209,128.4,5.0
130298657,11.8681874,-15.5922437,171.7,6.0
130298660,11.8751175,-15.6015624,204.5,7.0
130298650,11.8678581,-15.5907642,114.8,4.0
130293570,11.8683311,-15.5921397,271.4,10.0
130293576,11.8696745,-15.5951337,275.0,10.0
130298671,11.8666664,-15.5930023,105.8,4.0
130298674,11.8691746,-15.5939768,251.2,9.0
130298666,11.8744794,-15.5939856,269.6,10.0
130298675,11.868787,-15.5943221,202.9,7.0
130298669,11.8688042,-15.5910525,168.3,6.0
130298670,11.870279,-15.5996584,91.0,4.0
130298676,11.8667749,-15.5921723,218.0,8.0
130298679,11.870853,-15.5919067,193.1,7.0
130298684,11.8691758,-15.5895677,138.3,5.0
130298680,11.8675189,-15.5949698,172.8,6.0
130298681,11.8708955,-15.5938771,196.2,7.0
130293582,11.868122,-15.5927153,224.7,8.0
130298682,11.8697827,-15.5946907,210.7,8.0
130293586,11.8677138,-15.5911914,180.1,7.0
130298683,11.8695286,-15.5908282,358.0,13.0
130298677,11.871473,-15.5917426,171.3,6.0
130298685,11.8666384,-15.5923953,134.9,5.0
130298688,11.866495,-15.591573,207.5,8.0
130298690,11.8697055,-15.592293,168.3,6.0
130298689,11.8703237,-15.594823,107.8,4.0
130298687,11.8755485,-15.5934323,142.1,5.0
130298693,11.8679689,-15.5911589,327.7,12.0
130298694,11.8670247,-15.5916728,141.2,5.0
130298697,11.869807,-15.5907669,173.5,6.0
130298698,11.8717794,-15.5921754,199.2,7.0
130298696,11.8705718,-15.5936356,175.4,6.0
130298701,11.8678732,-15.5951124,172.2,6.0
130298704,11.8692569,-15.5950877,209.2,8.0
130298707,11.8678348,-15.5950157,100.0,4.0
130298700,11.8686078,-15.5904616,87.4,3.0
130298702,11.8673518,-15.5923611,113.3,4.0
130298703,11.8712957,-15.5934738,282.1,10.0
130298706,11.8672294,-15.5948165,174.8,6.0
130298708,11.868686,-15.5953268,229.0,8.0
130298705,11.8697158,-15.5912377,205.4,8.0
130298710,11.8672185,-15.5907962,206.0,8.0
130298712,11.8704506,-15.5945775,165.9,6.0
130298715,11.8718945,-15.5939734,100.4,4.0
130298717,11.8691663,-15.5906817,115.9,4.0
130298709,11.8673306,-15.5944925,179.5,7.0
130298721,11.8684098,-15.5920463,225.4,8.0
130298720,11.8714992,-15.5910557,258.8,9.0
130298725,11.8668604,-15.5924005,265.5,10.0
130298724,11.8727251,-15.5915923,156.3,6.0
130298716,11.8701315,-15.5919053,253.2,9.0
130298727,11.8679827,-15.5919232,137.8,5.0
130298731,11.8671376,-15.5930348,159.6,6.0
130298736,11.8689084,-15.5893713,294.9,11.0
130298723,11.8694506,-15.5926947,204.9,8.0
130298722,11.8671486,-15.5924544,236.8,9.0
130298737,11.8686835,-15.590721,142.7,5.0
130298738,11.8688744,-15.5933518,194.7,7.0
130298732,11.8721238,-15.590645,132.2,5.0
130298734,11.867689,-15.5903916,177.0,7.0
130298726,11.8706318,-15.5915737,35.7,2.0
130298728,11.8734139,-15.5919627,167.6,6.0
130298740,11.8669608,-15.5942054,191.9,7.0
130298729,11.8724501,-15.5944085,102.6,4.0
