way_id,lat,lon,area,residents
201331316,-9.3632485,20.2006691,247.9,10.0
201331313,-12.7776751,15.7289428,239.2,10.0
201331287,-9.1154925,20.2297495,262.0,11.0
195694123,-8.8094675,13.2483215,172.0,7.0
201331328,-8.8107784,13.2510459,260.0,11.0
201331300,-9.1150204,20.2300009,149.1,6.0
201331329,-12.778086,15.7310764,742.6,29.0
201331336,-9.2605544,20.2662473,974.7,39.0
202489361,-9.3010618,20.2181937,639.5,25.0
196047206,-9.3642563,20.2006102,231.3,10.0
202428444,-9.7726421,15.472061,1089.9,43.0
201331317,-12.7822701,15.7330119,451.5,18.0
202933492,-12.7788649,15.7296961,171.0,7.0
195694132,-12.7773412,15.7323188,460.3,18.0
201331315,-9.3849291,20.2817139,331.1,13.0
203082751,-12.7741928,15.7332298,122.0,5.0
203911134,-12.1528716,15.5140241,309.2,13.0
202428445,-11.2032951,13.8416383,187.3,8.0
203263736,-9.11661,20.2298599,373.0,15.0
203911137,-9.3633525,20.2004766,358.9,15.0
203952350,-9.1152867,20.2299175,51.7,3.0
201331327,-9.3856259,20.2807269,266.9,11.0
195694087,-9.1160131,20.2295411,121.2,5.0
201331270,-12.7781839,15.7296961,134.0,6.0
203911135,-9.3640373,20.2006163,345.6,14.0
203911136,-8.8105559,13.2486961,67.1,3.0
203975224,-8.8988738,13.266362,807.9,32.0
201331305,-9.1165906,20.2296036,271.0,11.0
201331279,-8.810376,13.2513184,237.0,10.0
195694133,-9.3851735,20.2802094,389.7,16.0
203952355,-9.1152867,20.2295754,30.3,2.0
201273994,-8.8241904,13.2435089,360.9,15.0
204882606,-9.3843617,20.2800746,1085.9,43.0
204882609,-9.3846121,20.2812627,19.4,1.0
195694096,-8.8106295,13.25095,522.7,21.0
204882608,-9.3631602,20.2000695,36.2,2.0
201331321,-8.8334278,13.2599759,291.2,12.0
200020691,-11.2023568,13.8417403,782.1,31.0
204882611,-8.8107204,13.2551092,77.4,4.0
201331332,-8.8084511,13.2518033,254.3,10.0
204882610,-9.1163303,20.2296711,14.7,1.0
201331330,-11.1965843,13.8358394,240.5,10.0
204882614,-13.4618005,15.8286997,49.3,2.0
204882612,-9.1152819,20.2300328,24.1,1.0
201331334,-12.7738808,15.7317351,244.0,10.0
195694103,-8.8107898,13.2515427,173.1,7.0
195694131,-9.3630452,20.2002951,44.2,2.0
204882618,-8.8100376,13.2494332,31.8,2.0
204882615,-8.809947,13.2501417,20.7,1.0
204882617,-8.8103996,13.2494401,30.1,2.0
202428446,-9.3847355,20.281996,49.8,2.0
204882616,-9.1161657,20.2295877,33.2,2.0
204882619,-14.6586266,17.7160775,70.9,3.0
195694126,-9.3640312,20.2001504,105.9,5.0
204882620,-8.8084065,13.2470563,617.6,25.0
204882621,-9.1158255,20.2295681,19.8,1.0
204882626,-9.2601456,20.263765,104.8,5.0
203954479,-14.9494147,13.5370287,2181.5,86.0
204882624,-9.363782,20.2011411,22.2,1.0
204882632,-9.386852,20.2791471,45.1,2.0
195694078,-9.3854445,20.2814221,199.1,8.0
204882622,-9.36471,20.2011718,36.0,2.0
204882631,-9.1150894,20.230305,38.3,2.0
204882623,-9.3011429,20.2183077,32.7,2.0
201331277,-9.3021641,20.2187258,266.8,11.0
204882630,-9.1165337,20.2298476,49.9,2.0
204882625,-8.8111522,13.2498279,29.4,2.0
204882634,-9.3871962,20.2794652,63.6,3.0
195694093,-11.8573365,15.0337623,351.0,14.0
204882627,-12.4677477,13.726889,55.8,3.0
204882629,-9.1163751,20.2298268,284.8,12.0
204882628,-8.8107094,13.2497276,28.3,2.0
204882636,-8.8233916,13.2335038,14.7,1.0
